user_id,genre,genre_count
432,Horror,2
432,Fantasy,1
432,Animation,1
430,Drama,32
430,Action,17
430,Thriller,15
430,Sci-Fi,13
430,Crime,12
430,Romance,11
430,Comedy,11
430,War,10
430,Adventure,8
430,Horror,6
430,Mystery,3
430,Film-Noir,2
430,Animation,2
430,Children's,1
429,Drama,167
429,Comedy,132
429,Action,99
429,Thriller,73
429,Romance,72
429,Adventure,57
429,Sci-Fi,41
429,Children's,32
429,War,32
429,Crime,29
429,Horror,28
429,Musical,24
429,Mystery,18
429,Animation,14
429,Western,11
429,Fantasy,9
429,Film-Noir,6
429,Documentary,3
428,Drama,22
428,Thriller,17
428,Comedy,16
428,Action,11
428,Romance,10
428,Crime,8
428,Mystery,7
428,War,6
428,Children's,5
428,Musical,3
428,Adventure,3
428,Horror,3
428,Film-Noir,2
428,Sci-Fi,2
428,Fantasy,1
428,Animation,1
426,Drama,37
426,Comedy,26
426,Thriller,22
426,Romance,16
426,War,15
426,Musical,12
426,Mystery,11
426,Film-Noir,10
426,Adventure,10
426,Crime,9
426,Action,8
426,Sci-Fi,6
426,Children's,5
426,Horror,5
426,Animation,4
426,Western,4
425,Action,111
425,Thriller,73
425,Drama,54
425,Sci-Fi,46
425,Adventure,42
425,Comedy,30
425,Horror,28
425,Romance,25
425,Crime,25
425,War,20
425,Mystery,11
425,Western,6
425,Musical,6
425,Children's,4
425,Film-Noir,3
425,Animation,2
425,Documentary,1
423,Drama,44
423,Thriller,23
423,Action,15
423,Crime,13
423,Romance,8
423,War,8
423,Mystery,6
423,Adventure,4
423,Comedy,3
423,Film-Noir,3
423,Sci-Fi,2
423,Children's,1
423,Horror,1
422,Drama,35
422,Horror,30
422,Thriller,27
422,Action,25
422,Sci-Fi,19
422,Comedy,18
422,Crime,14
422,Adventure,11
422,Mystery,9
422,Romance,9
422,War,7
422,Children's,3
422,Film-Noir,2
422,Fantasy,1
422,Animation,1
422,Western,1
422,unknown,1
421,Thriller,24
421,Drama,20
421,Action,18
421,Crime,13
421,Sci-Fi,12
421,Romance,10
421,Horror,10
421,Comedy,9
421,Adventure,9
421,War,6
421,Mystery,6
421,Film-Noir,5
421,Children's,1
421,Fantasy,1
417,Comedy,127
417,Action,107
417,Drama,106
417,Thriller,79
417,Romance,64
417,Sci-Fi,61
417,Adventure,55
417,Horror,36
417,Crime,29
417,Children's,28
417,War,26
417,Musical,20
417,Animation,19
417,Mystery,14
417,Western,8
417,Fantasy,6
417,Film-Noir,5
417,Documentary,2
416,Drama,212
416,Comedy,158
416,Romance,111
416,Action,109
416,Thriller,101
416,Adventure,61
416,Children's,48
416,Crime,40
416,War,32
416,Sci-Fi,32
416,Musical,27
416,Horror,23
416,Mystery,20
416,Animation,18
416,Western,10
416,Fantasy,8
416,Film-Noir,3
416,Documentary,2
413,Drama,29
413,Romance,14
413,Action,14
413,Thriller,12
413,Sci-Fi,10
413,Comedy,9
413,War,9
413,Crime,7
413,Mystery,7
413,Adventure,6
413,Horror,1
413,Musical,1
413,Film-Noir,1
412,Drama,22
412,Comedy,15
412,Action,15
412,Thriller,13
412,Romance,9
412,Adventure,8
412,Sci-Fi,7
412,Animation,6
412,War,5
412,Crime,4
412,Horror,3
412,Musical,2
412,Children's,2
412,Documentary,1
412,Mystery,1
411,Action,27
411,Drama,20
411,Comedy,19
411,Adventure,17
411,Sci-Fi,13
411,Romance,13
411,Thriller,10
411,War,6
411,Children's,4
411,Crime,4
411,Musical,4
411,Mystery,3
411,Western,2
411,Animation,2
411,Film-Noir,2
411,Horror,1
409,Drama,101
409,Comedy,54
409,Romance,38
409,Thriller,36
409,Action,32
409,War,25
409,Adventure,19
409,Sci-Fi,17
409,Mystery,16
409,Musical,9
409,Crime,9
409,Horror,5
409,Film-Noir,5
409,Animation,4
409,Children's,4
409,Western,4
409,Documentary,3
407,Comedy,91
407,Drama,69
407,Action,62
407,Romance,39
407,Thriller,38
407,Adventure,37
407,Sci-Fi,34
407,Horror,24
407,War,20
407,Children's,18
407,Musical,16
407,Crime,15
407,Animation,13
407,Mystery,11
407,Western,7
407,Film-Noir,6
407,Fantasy,3
406,Drama,151
406,Comedy,103
406,Romance,60
406,Action,53
406,Thriller,47
406,Adventure,36
406,War,36
406,Sci-Fi,36
406,Horror,28
406,Musical,27
406,Crime,25
406,Children's,17
406,Animation,15
406,Mystery,13
406,Documentary,8
406,Film-Noir,7
406,Western,7
406,Fantasy,4
405,Drama,309
405,Comedy,222
405,Action,122
405,Romance,110
405,Thriller,99
405,Children's,77
405,Adventure,73
405,Horror,60
405,Sci-Fi,54
405,Crime,41
405,War,39
405,Animation,30
405,Musical,24
405,Western,21
405,Mystery,21
405,Documentary,16
405,Film-Noir,12
405,Fantasy,12
403,Comedy,18
403,Action,18
403,Drama,15
403,Thriller,14
403,Adventure,10
403,Sci-Fi,10
403,Romance,10
403,War,6
403,Horror,4
403,Children's,3
403,Crime,3
403,Mystery,2
403,Animation,2
403,Fantasy,1
402,Drama,29
402,Comedy,22
402,Action,17
402,Thriller,14
402,Romance,13
402,Sci-Fi,11
402,War,10
402,Adventure,10
402,Crime,6
402,Mystery,5
402,Children's,4
402,Animation,3
402,Documentary,2
402,Western,1
402,Musical,1
402,Horror,1
401,Drama,64
401,Comedy,51
401,Romance,43
401,Action,27
401,Thriller,26
401,War,21
401,Adventure,18
401,Mystery,14
401,Children's,13
401,Musical,10
401,Crime,10
401,Sci-Fi,9
401,Animation,7
401,Western,4
401,Film-Noir,3
401,Documentary,1
401,Fantasy,1
401,Horror,1
399,Drama,103
399,Action,97
399,Comedy,86
399,Thriller,68
399,Adventure,60
399,Romance,43
399,Sci-Fi,42
399,Children's,41
399,Crime,27
399,War,23
399,Musical,21
399,Horror,20
399,Animation,18
399,Mystery,10
399,Western,6
399,Documentary,5
399,Fantasy,5
399,Film-Noir,2
398,Comedy,73
398,Drama,63
398,Romance,39
398,Action,33
398,Adventure,27
398,Thriller,23
398,Sci-Fi,19
398,War,18
398,Children's,14
398,Crime,13
398,Mystery,12
398,Musical,12
398,Animation,8
398,Western,7
398,Horror,5
398,Film-Noir,3
398,Fantasy,2
397,Drama,47
397,Thriller,28
397,Action,26
397,Comedy,24
397,Crime,16
397,Romance,15
397,Sci-Fi,15
397,Mystery,12
397,War,11
397,Children's,10
397,Adventure,10
397,Musical,7
397,Horror,5
397,Film-Noir,4
397,Animation,3
397,Western,2
397,Fantasy,1
396,Thriller,32
396,Action,25
396,Drama,17
396,Adventure,10
396,Romance,6
396,Comedy,6
396,Mystery,6
396,Sci-Fi,5
396,War,4
396,Crime,3
396,Horror,2
396,Children's,2
396,Animation,1
396,Film-Noir,1
396,Western,1
396,Fantasy,1
395,Drama,23
395,Action,21
395,Comedy,17
395,Adventure,15
395,Romance,13
395,Thriller,11
395,Sci-Fi,10
395,War,7
395,Children's,6
395,Crime,4
395,Fantasy,3
395,Animation,3
395,Musical,3
395,Horror,2
395,Mystery,2
395,Film-Noir,1
395,Western,1
394,Action,73
394,Comedy,51
394,Sci-Fi,44
394,Adventure,42
394,Thriller,38
394,Drama,30
394,Romance,21
394,Horror,15
394,Children's,13
394,Crime,10
394,War,10
394,Musical,6
394,Fantasy,4
394,Western,3
394,Animation,3
394,Film-Noir,1
394,Mystery,1
393,Comedy,191
393,Drama,135
393,Action,124
393,Thriller,84
393,Romance,76
393,Adventure,73
393,Children's,56
393,Sci-Fi,52
393,Crime,24
393,Musical,22
393,Animation,22
393,War,22
393,Mystery,15
393,Horror,13
393,Fantasy,11
393,Western,10
393,Film-Noir,3
393,Documentary,2
392,Drama,57
392,Comedy,28
392,Romance,22
392,Action,20
392,Thriller,19
392,Adventure,12
392,Crime,11
392,War,11
392,Sci-Fi,11
392,Mystery,9
392,Musical,6
392,Animation,5
392,Children's,4
392,Film-Noir,3
392,Documentary,3
392,Western,2
392,Horror,2
391,Drama,66
391,Thriller,26
391,Action,26
391,Comedy,23
391,Romance,21
391,War,17
391,Crime,14
391,Adventure,13
391,Sci-Fi,11
391,Mystery,9
391,Western,7
391,Musical,5
391,Horror,4
391,Children's,3
391,Film-Noir,1
391,Animation,1
391,Documentary,1
389,Comedy,120
389,Drama,102
389,Romance,62
389,Thriller,37
389,Action,32
389,Musical,28
389,Children's,24
389,War,21
389,Adventure,19
389,Sci-Fi,19
389,Crime,18
389,Mystery,14
389,Animation,13
389,Horror,11
389,Film-Noir,9
389,Fantasy,6
389,Western,3
389,Documentary,2
388,Thriller,22
388,Drama,20
388,Action,14
388,Horror,11
388,Comedy,8
388,Mystery,6
388,Crime,6
388,Romance,5
388,Adventure,5
388,Sci-Fi,5
388,War,3
388,Children's,3
388,Animation,2
388,Musical,1
388,Film-Noir,1
387,Drama,116
387,Comedy,83
387,Action,73
387,Thriller,57
387,Sci-Fi,43
387,Adventure,41
387,Romance,38
387,Crime,32
387,War,32
387,Horror,29
387,Children's,21
387,Animation,21
387,Musical,16
387,Mystery,9
387,Documentary,5
387,Western,5
387,Film-Noir,3
387,Fantasy,2
385,Drama,123
385,Comedy,88
385,Romance,48
385,Action,44
385,Thriller,41
385,Sci-Fi,27
385,Adventure,27
385,Crime,26
385,War,24
385,Musical,18
385,Horror,17
385,Mystery,14
385,Children's,12
385,Film-Noir,10
385,Animation,9
385,Documentary,8
385,Western,4
385,Fantasy,2
383,Drama,46
383,Romance,16
383,Comedy,14
383,Thriller,13
383,Mystery,9
383,War,8
383,Film-Noir,6
383,Crime,4
383,Action,3
383,Sci-Fi,3
383,Children's,2
383,Western,2
383,Musical,2
383,Horror,2
383,Adventure,1
382,Drama,33
382,Comedy,13
382,Thriller,10
382,Sci-Fi,9
382,Crime,8
382,Action,8
382,Romance,7
382,War,6
382,Adventure,4
382,Mystery,2
382,Western,1
382,Children's,1
382,Documentary,1
382,Horror,1
381,Drama,63
381,Romance,33
381,Comedy,27
381,Thriller,24
381,Children's,20
381,Action,17
381,Adventure,15
381,Musical,14
381,Mystery,11
381,War,11
381,Sci-Fi,10
381,Animation,10
381,Crime,8
381,Film-Noir,5
381,Horror,4
381,Documentary,2
381,Western,1
380,Drama,78
380,Comedy,41
380,Action,34
380,Thriller,28
380,Romance,28
380,Sci-Fi,26
380,War,26
380,Adventure,20
380,Horror,11
380,Children's,11
380,Mystery,9
380,Musical,8
380,Crime,6
380,Animation,4
380,Film-Noir,4
380,Western,4
380,Fantasy,1
380,Documentary,1
379,Comedy,72
379,Drama,72
379,Action,52
379,Romance,33
379,Thriller,32
379,Adventure,32
379,Sci-Fi,30
379,War,20
379,Horror,16
379,Children's,15
379,Crime,11
379,Mystery,8
379,Western,6
379,Musical,5
379,Documentary,3
379,Film-Noir,2
379,Animation,2
379,Fantasy,1
378,Drama,170
378,Comedy,117
378,Action,89
378,Romance,79
378,Thriller,66
378,Adventure,53
378,Sci-Fi,38
378,Children's,37
378,Musical,27
378,War,27
378,Crime,22
378,Horror,18
378,Animation,15
378,Mystery,11
378,Western,7
378,Fantasy,5
378,Documentary,2
378,Film-Noir,2
374,Drama,97
374,Thriller,86
374,Action,85
374,Comedy,71
374,Adventure,46
374,Romance,40
374,Sci-Fi,39
374,Crime,33
374,War,14
374,Horror,14
374,Children's,14
374,Mystery,12
374,Fantasy,6
374,Musical,5
374,Animation,5
374,Film-Noir,5
374,Western,2
374,Documentary,1
373,Drama,90
373,Comedy,83
373,Action,57
373,Romance,53
373,Adventure,35
373,Children's,30
373,Thriller,29
373,Sci-Fi,23
373,Musical,21
373,War,20
373,Animation,18
373,Crime,11
373,Western,6
373,Mystery,5
373,Horror,4
373,Fantasy,3
373,Documentary,2
373,Film-Noir,2
372,Thriller,33
372,Drama,29
372,Horror,20
372,Crime,14
372,Action,11
372,Romance,7
372,Mystery,6
372,Sci-Fi,5
372,Adventure,3
372,War,3
372,Comedy,2
372,Film-Noir,1
371,Action,20
371,Drama,19
371,Comedy,15
371,Thriller,10
371,Adventure,10
371,Sci-Fi,9
371,Romance,9
371,War,7
371,Crime,5
371,Horror,5
371,Western,4
371,Children's,2
371,Animation,1
371,Fantasy,1
371,Musical,1
370,Drama,28
370,Comedy,25
370,Thriller,19
370,Action,16
370,Romance,12
370,Sci-Fi,11
370,Adventure,9
370,War,9
370,Mystery,9
370,Film-Noir,4
370,Crime,4
370,Musical,3
370,Western,2
370,Horror,2
370,Animation,1
370,Children's,1
370,Fantasy,1
367,Horror,31
367,Thriller,20
367,Action,17
367,Sci-Fi,15
367,Drama,12
367,Comedy,7
367,Adventure,7
367,Crime,6
367,Mystery,5
367,Romance,5
367,War,3
367,Film-Noir,1
365,Drama,29
365,Comedy,23
365,Romance,11
365,Thriller,7
365,Sci-Fi,6
365,Children's,4
365,Action,4
365,Musical,4
365,Crime,3
365,War,3
365,Adventure,3
365,Horror,2
365,Animation,2
365,Mystery,2
365,Documentary,1
363,Drama,108
363,Action,99
363,Comedy,92
363,Thriller,85
363,Sci-Fi,56
363,Adventure,44
363,Romance,40
363,Horror,33
363,Crime,31
363,War,20
363,Mystery,17
363,Animation,15
363,Children's,14
363,Musical,11
363,Film-Noir,7
363,Western,6
363,Fantasy,3
363,Documentary,1
361,Drama,53
361,Romance,46
361,Comedy,42
361,Thriller,29
361,Action,19
361,Crime,11
361,War,9
361,Sci-Fi,9
361,Adventure,8
361,Mystery,8
361,Film-Noir,6
361,Musical,5
361,Horror,4
361,Western,3
361,Documentary,1
360,Drama,58
360,Action,24
360,Comedy,22
360,Romance,22
360,War,21
360,Thriller,15
360,Sci-Fi,12
360,Adventure,12
360,Crime,9
360,Mystery,8
360,Children's,5
360,Animation,2
360,Film-Noir,2
360,Fantasy,2
360,Documentary,1
360,Musical,1
360,Western,1
357,Comedy,27
357,Action,26
357,Drama,20
357,Thriller,18
357,Romance,14
357,Adventure,12
357,Sci-Fi,10
357,War,8
357,Children's,6
357,Mystery,4
357,Crime,4
357,Fantasy,3
357,Animation,3
357,Horror,2
357,Musical,1
354,Drama,136
354,Comedy,77
354,Romance,67
354,War,22
354,Thriller,18
354,Action,18
354,Musical,15
354,Sci-Fi,15
354,Adventure,14
354,Children's,10
354,Mystery,10
354,Animation,4
354,Documentary,4
354,Western,4
354,Fantasy,3
354,Film-Noir,3
354,Crime,3
354,Horror,2
350,Drama,19
350,Action,16
350,Sci-Fi,14
350,Thriller,13
350,War,12
350,Adventure,10
350,Romance,9
350,Comedy,9
350,Film-Noir,4
350,Mystery,4
350,Horror,3
350,Crime,2
350,Children's,2
350,Musical,2
350,Western,2
350,Animation,1
348,Comedy,23
348,Thriller,18
348,Drama,18
348,Action,13
348,Adventure,9
348,Children's,8
348,Romance,7
348,Horror,5
348,Animation,4
348,Sci-Fi,4
348,Fantasy,2
348,Crime,2
348,Mystery,2
348,War,2
348,Musical,2
347,Action,75
347,Drama,73
347,Thriller,55
347,Comedy,54
347,Adventure,34
347,Romance,31
347,Sci-Fi,26
347,War,19
347,Crime,19
347,Children's,15
347,Animation,10
347,Musical,9
347,Mystery,8
347,Horror,7
347,Western,6
347,Fantasy,4
346,Action,81
346,Drama,65
346,Thriller,61
346,Comedy,46
346,Adventure,32
346,Romance,28
346,Sci-Fi,26
346,Crime,23
346,War,21
346,Children's,11
346,Horror,10
346,Mystery,8
346,Western,7
346,Musical,6
346,Fantasy,5
346,Film-Noir,5
346,Animation,1
346,Documentary,1
345,Drama,125
345,Comedy,70
345,Romance,68
345,Thriller,47
345,Action,39
345,Adventure,19
345,War,16
345,Crime,15
345,Sci-Fi,11
345,Mystery,10
345,Musical,9
345,Children's,8
345,Horror,5
345,Animation,4
345,Western,4
345,Documentary,1
345,Film-Noir,1
344,Drama,83
344,Comedy,61
344,Romance,50
344,Action,40
344,Thriller,39
344,Adventure,23
344,Sci-Fi,18
344,War,14
344,Crime,12
344,Children's,10
344,Mystery,8
344,Animation,7
344,Musical,7
344,Horror,5
344,Western,4
344,Documentary,2
344,Film-Noir,2
344,Fantasy,1
343,Drama,119
343,Comedy,62
343,Action,49
343,Thriller,48
343,Romance,42
343,Sci-Fi,29
343,Adventure,27
343,War,25
343,Crime,20
343,Mystery,11
343,Horror,8
343,Children's,7
343,Musical,6
343,Film-Noir,6
343,Western,5
343,Animation,5
343,Fantasy,3
343,Documentary,1
342,Drama,102
342,Comedy,83
342,Romance,47
342,Thriller,28
342,Crime,18
342,Action,12
342,Sci-Fi,10
342,Musical,7
342,Mystery,7
342,Animation,6
342,War,5
342,Film-Noir,5
342,Children's,5
342,Adventure,5
342,Documentary,4
342,Horror,4
342,Fantasy,2
339,Drama,110
339,Comedy,74
339,Action,60
339,Thriller,50
339,Romance,39
339,Sci-Fi,36
339,Crime,30
339,War,29
339,Adventure,27
339,Horror,15
339,Musical,12
339,Mystery,12
339,Children's,11
339,Film-Noir,11
339,Western,7
339,Animation,6
339,Documentary,2
339,Fantasy,2
338,Comedy,32
338,Drama,30
338,Romance,22
338,Thriller,12
338,War,9
338,Mystery,8
338,Adventure,4
338,Animation,4
338,Film-Noir,4
338,Sci-Fi,4
338,Action,4
338,Crime,3
338,Musical,2
338,Horror,2
338,Children's,2
338,Western,1
336,Comedy,100
336,Romance,29
336,Drama,24
336,Action,17
336,Thriller,12
336,Adventure,9
336,Crime,8
336,Sci-Fi,6
336,Children's,5
336,Musical,4
336,Horror,3
336,Western,3
336,War,2
336,Mystery,2
336,Animation,1
336,Fantasy,1
334,Drama,174
334,Comedy,95
334,Romance,75
334,Thriller,60
334,Action,59
334,Sci-Fi,36
334,Adventure,34
334,War,27
334,Crime,27
334,Mystery,22
334,Musical,16
334,Children's,15
334,Horror,14
334,Film-Noir,8
334,Animation,6
334,Western,5
334,Fantasy,4
334,Documentary,2
332,Thriller,77
332,Action,77
332,Drama,49
332,Comedy,45
332,Adventure,37
332,Sci-Fi,32
332,Romance,22
332,Crime,17
332,Mystery,17
332,War,13
332,Horror,10
332,Western,7
332,Children's,5
332,Film-Noir,4
332,Animation,4
332,Fantasy,3
332,Musical,2
331,Drama,40
331,Comedy,16
331,Romance,13
331,War,9
331,Thriller,9
331,Crime,7
331,Adventure,5
331,Mystery,5
331,Documentary,4
331,Children's,4
331,Action,3
331,Horror,3
331,Musical,3
331,Film-Noir,2
331,Sci-Fi,2
331,Animation,1
330,Comedy,53
330,Drama,53
330,Romance,35
330,Action,30
330,Children's,26
330,Adventure,24
330,Thriller,22
330,Musical,19
330,War,16
330,Animation,15
330,Sci-Fi,14
330,Western,7
330,Crime,7
330,Horror,6
330,Mystery,4
330,Fantasy,2
330,Film-Noir,1
330,Documentary,1
329,Drama,30
329,Thriller,23
329,Action,20
329,Romance,15
329,Comedy,14
329,Crime,10
329,War,10
329,Adventure,7
329,Sci-Fi,7
329,Mystery,5
329,Children's,3
329,Horror,2
329,Film-Noir,2
329,Musical,2
329,Fantasy,2
329,Animation,1
328,Drama,135
328,Action,98
328,Thriller,86
328,Comedy,46
328,Romance,44
328,Adventure,40
328,War,39
328,Sci-Fi,36
328,Crime,31
328,Mystery,15
328,Western,14
328,Horror,13
328,Children's,10
328,Musical,9
328,Film-Noir,6
328,Fantasy,3
328,Animation,2
328,Documentary,1
327,Drama,113
327,Comedy,100
327,Action,65
327,Thriller,58
327,Romance,57
327,Sci-Fi,32
327,Adventure,26
327,Crime,25
327,War,23
327,Mystery,16
327,Horror,15
327,Musical,10
327,Children's,10
327,Documentary,7
327,Animation,7
327,Fantasy,4
327,Western,4
327,Film-Noir,3
326,Drama,61
326,Action,56
326,Comedy,50
326,Adventure,32
326,Thriller,32
326,Romance,31
326,Sci-Fi,28
326,Horror,24
326,War,22
326,Mystery,11
326,Children's,11
326,Crime,9
326,Musical,8
326,Film-Noir,6
326,Western,6
326,Animation,4
326,Fantasy,3
326,Documentary,2
325,Drama,62
325,Comedy,42
325,Action,29
325,War,22
325,Adventure,21
325,Sci-Fi,20
325,Romance,20
325,Thriller,19
325,Musical,12
325,Children's,11
325,Crime,9
325,Animation,9
325,Mystery,8
325,Horror,7
325,Film-Noir,4
325,Western,3
325,Documentary,3
325,Fantasy,1
324,Drama,31
324,Thriller,19
324,Romance,18
324,Comedy,15
324,Action,14
324,Crime,8
324,Sci-Fi,7
324,Adventure,5
324,War,5
324,Mystery,5
324,Children's,4
324,Horror,3
324,Musical,2
324,Animation,2
324,Fantasy,1
323,Drama,46
323,Thriller,26
323,Action,23
323,Comedy,21
323,Romance,17
323,Crime,12
323,War,11
323,Sci-Fi,11
323,Adventure,9
323,Mystery,6
323,Musical,4
323,Children's,3
323,Western,1
323,Horror,1
323,Animation,1
323,Documentary,1
322,Drama,24
322,Thriller,18
322,Romance,12
322,Crime,10
322,Action,9
322,Mystery,7
322,War,7
322,Comedy,6
322,Film-Noir,6
322,Sci-Fi,4
322,Adventure,2
322,Horror,2
322,Documentary,2
322,Animation,1
322,Children's,1
321,Drama,74
321,Romance,33
321,Comedy,27
321,War,18
321,Action,15
321,Thriller,13
321,Mystery,13
321,Adventure,12
321,Crime,7
321,Musical,7
321,Sci-Fi,6
321,Film-Noir,5
321,Children's,4
321,Documentary,3
321,Western,2
321,Animation,1
320,Action,75
320,Thriller,51
320,Comedy,43
320,Adventure,32
320,Sci-Fi,30
320,Romance,30
320,Drama,26
320,Horror,14
320,Crime,14
320,Animation,10
320,Children's,10
320,War,9
320,Western,7
320,Musical,6
320,Mystery,4
320,Fantasy,3
320,Film-Noir,1
318,Comedy,84
318,Drama,79
318,Romance,37
318,Action,23
318,Crime,17
318,Children's,17
318,Adventure,15
318,War,15
318,Musical,13
318,Thriller,11
318,Sci-Fi,9
318,Mystery,7
318,Horror,3
318,Fantasy,3
318,Western,2
318,Animation,2
318,Film-Noir,1
316,Drama,52
316,Romance,24
316,Action,14
316,War,14
316,Thriller,10
316,Adventure,9
316,Comedy,9
316,Children's,4
316,Sci-Fi,4
316,Crime,4
316,Musical,4
316,Horror,3
316,Western,2
316,Animation,2
316,Film-Noir,2
316,Mystery,1
316,Documentary,1
315,Drama,35
315,Comedy,28
315,Thriller,25
315,Action,17
315,Crime,15
315,War,11
315,Romance,10
315,Sci-Fi,8
315,Mystery,7
315,Adventure,6
315,Film-Noir,6
315,Horror,5
315,Documentary,4
315,Musical,2
315,Children's,1
315,Western,1
314,Comedy,111
314,Drama,91
314,Romance,60
314,Thriller,42
314,Children's,35
314,Action,34
314,Adventure,21
314,Crime,14
314,Musical,12
314,Animation,11
314,Sci-Fi,9
314,Horror,6
314,Mystery,5
314,War,5
314,Fantasy,4
314,Western,3
313,Drama,85
313,Comedy,73
313,Action,68
313,Thriller,59
313,Romance,43
313,Adventure,42
313,Children's,39
313,Sci-Fi,33
313,War,31
313,Animation,23
313,Musical,21
313,Crime,19
313,Mystery,16
313,Horror,16
313,Film-Noir,10
313,Western,9
313,Fantasy,4
312,Drama,96
312,Comedy,58
312,Romance,47
312,Thriller,37
312,War,32
312,Action,32
312,Adventure,24
312,Musical,21
312,Sci-Fi,21
312,Mystery,17
312,Children's,12
312,Animation,11
312,Film-Noir,11
312,Horror,8
312,Crime,8
312,Western,6
312,Documentary,4
311,Drama,126
311,Comedy,77
311,Action,71
311,Romance,65
311,Thriller,52
311,Adventure,46
311,Sci-Fi,31
311,Children's,30
311,War,29
311,Crime,20
311,Musical,18
311,Western,13
311,Horror,12
311,Mystery,11
311,Animation,11
311,Fantasy,5
311,Film-Noir,4
311,Documentary,2
308,Drama,163
308,Comedy,126
308,Thriller,82
308,Action,76
308,Romance,66
308,Adventure,43
308,Sci-Fi,40
308,Crime,37
308,War,30
308,Musical,28
308,Horror,27
308,Children's,25
308,Mystery,19
308,Film-Noir,13
308,Animation,12
308,Western,9
308,Fantasy,7
308,Documentary,5
307,Action,38
307,Comedy,37
307,Drama,34
307,Sci-Fi,32
307,Adventure,30
307,Romance,21
307,War,14
307,Thriller,14
307,Musical,12
307,Animation,9
307,Children's,9
307,Crime,6
307,Horror,4
307,Documentary,3
307,Fantasy,3
307,Mystery,2
307,Film-Noir,1
305,Drama,114
305,Comedy,67
305,Romance,48
305,Action,44
305,Thriller,39
305,Adventure,26
305,Sci-Fi,25
305,War,24
305,Crime,18
305,Musical,13
305,Mystery,11
305,Children's,6
305,Film-Noir,5
305,Animation,5
305,Horror,4
305,Western,2
305,Fantasy,1
305,Documentary,1
303,Comedy,184
303,Drama,152
303,Action,128
303,Thriller,106
303,Romance,85
303,Sci-Fi,61
303,Adventure,59
303,Crime,38
303,Children's,33
303,Musical,29
303,Horror,29
303,War,26
303,Mystery,20
303,Animation,18
303,Western,10
303,Fantasy,7
303,Film-Noir,6
303,Documentary,5
301,Comedy,98
301,Action,97
301,Drama,82
301,Thriller,62
301,Adventure,51
301,Sci-Fi,46
301,Romance,43
301,War,29
301,Crime,23
301,Children's,23
301,Musical,19
301,Horror,13
301,Animation,13
301,Western,7
301,Mystery,5
301,Fantasy,4
301,Film-Noir,3
299,Drama,126
299,Comedy,107
299,Romance,73
299,Thriller,41
299,Action,39
299,Sci-Fi,30
299,Adventure,21
299,War,20
299,Crime,19
299,Musical,19
299,Animation,16
299,Children's,16
299,Documentary,10
299,Mystery,10
299,Horror,9
299,Film-Noir,5
299,Fantasy,4
299,Western,4
298,Drama,51
298,Comedy,39
298,Romance,28
298,Action,26
298,Children's,23
298,War,21
298,Adventure,20
298,Thriller,20
298,Musical,15
298,Sci-Fi,12
298,Animation,12
298,Crime,5
298,Mystery,5
298,Horror,4
298,Fantasy,3
298,Western,3
298,Documentary,1
298,Film-Noir,1
297,Drama,67
297,Comedy,62
297,Action,50
297,Thriller,50
297,Romance,38
297,Sci-Fi,23
297,Adventure,22
297,War,21
297,Crime,19
297,Children's,14
297,Horror,12
297,Musical,10
297,Mystery,9
297,Animation,9
297,Western,3
297,Film-Noir,2
297,Documentary,1
297,unknown,1
297,Fantasy,1
296,Drama,80
296,Comedy,40
296,Romance,32
296,Action,29
296,Thriller,22
296,Sci-Fi,16
296,Crime,15
296,War,15
296,Adventure,12
296,Mystery,7
296,Musical,5
296,Children's,4
296,Documentary,3
296,Film-Noir,3
296,Animation,3
296,Western,2
295,Drama,73
295,Comedy,67
295,Romance,49
295,Action,48
295,Adventure,35
295,Children's,27
295,Sci-Fi,24
295,Musical,22
295,Thriller,20
295,War,17
295,Animation,10
295,Crime,9
295,Western,7
295,Mystery,6
295,Horror,6
295,Fantasy,4
295,Film-Noir,2
295,Documentary,1
294,Action,58
294,Thriller,55
294,Comedy,41
294,Drama,40
294,Adventure,26
294,Romance,24
294,Sci-Fi,22
294,Crime,21
294,Mystery,15
294,War,13
294,Horror,10
294,Children's,4
294,Musical,3
294,Animation,3
294,Fantasy,2
294,Film-Noir,2
294,Western,1
293,Drama,165
293,Comedy,111
293,Thriller,96
293,Action,94
293,Romance,73
293,Sci-Fi,46
293,Adventure,40
293,Crime,36
293,War,29
293,Musical,21
293,Children's,20
293,Mystery,18
293,Horror,17
293,Animation,12
293,Western,10
293,Film-Noir,8
293,Fantasy,4
293,Documentary,1
292,Drama,48
292,Action,38
292,Thriller,37
292,Comedy,23
292,Romance,22
292,Sci-Fi,20
292,Adventure,19
292,War,14
292,Mystery,12
292,Crime,12
292,Musical,6
292,Film-Noir,6
292,Children's,5
292,Horror,5
292,Western,4
292,Documentary,4
292,Animation,3
292,Fantasy,2
291,Comedy,93
291,Thriller,90
291,Drama,89
291,Action,78
291,Romance,36
291,Sci-Fi,33
291,Adventure,33
291,Horror,28
291,Crime,27
291,Children's,22
291,Animation,15
291,War,14
291,Musical,12
291,Mystery,11
291,Fantasy,6
291,Western,6
291,Film-Noir,3
291,Documentary,1
290,Action,53
290,Comedy,46
290,Adventure,43
290,Drama,43
290,Sci-Fi,33
290,Children's,28
290,Thriller,27
290,Romance,24
290,War,22
290,Musical,17
290,Animation,14
290,Fantasy,6
290,Mystery,5
290,Horror,4
